"track_name","track_artist","playlist_genre","cluster","predicted_genre","genre_match"
"sorry","chief.","lofi","3","lofi",TRUE
"Memories","Maroon 5","pop","3","lofi",FALSE
"Rosalina's Comet Observatory (Super Mario Galaxy)","Ren Avel","lofi","3","lofi",TRUE
"The Mountain Is You","Chance Peña","folk","3","lofi",FALSE
"CHASE","twuan","lofi","3","lofi",TRUE
"Nobody Gets Me","SZA","r&b","3","lofi",FALSE
"Clouded","Brent Faiyaz","r&b","3","lofi",FALSE
"Again (Fullmetal Alchemist)","Ren Avel","lofi","3","lofi",TRUE
"Space Cadet","Philanthrope, Sleepy Fish","lofi","3","lofi",TRUE
"Driver's High (GTO)","Ren Avel","lofi","3","lofi",TRUE
"Blue Book","Tom Doolie","lofi","3","lofi",TRUE
"Interstellar","drkmnd, Arbour","lofi","3","lofi",TRUE
"2AM Study","LoFi Waiter","lofi","3","lofi",TRUE
"I Miss You","LoFi Waiter","lofi","3","lofi",TRUE
"Bobba","Platinum Dust","jazz","3","lofi",FALSE
"Childhood Fragments","LoFi Waiter","lofi","3","lofi",TRUE
"The Last Day","Guidolain beats, brass.beats","jazz","3","lofi",FALSE
"Kamada","Butterscotch","jazz","3","lofi",FALSE
"ODDTAXI (ODDTAXI)","Ren Avel","lofi","3","lofi",TRUE
"should have never met you","Ngyn, nitsua.","lofi","3","lofi",TRUE
"Lofi Rain","Chilled Cougar, LoFi Waiter","lofi","3","lofi",TRUE
"With you","Jimin, HA SUNG WOON","korean","3","lofi",FALSE
"Summer in Fujian","Kuroki","world","3","lofi",FALSE
"Mama's Boy","Dominic Fike","rock","3","lofi",FALSE
"Even the Darkness Has Arms","The Barr Brothers","folk","3","lofi",FALSE
"This Love","DAVICHI","korean","3","lofi",FALSE
"New Fields","Tom Doolie, Saib","lofi","3","lofi",TRUE
"fliff","Zonyo","lofi","3","lofi",TRUE
"Fly Away","Altair Blake","lofi","3","lofi",TRUE
"imstillfallingfor","ELEWAKA","lofi","3","lofi",TRUE
"Floating","Slo Five, Frances The Mute","jazz","3","lofi",FALSE
"Teenage Fever","Drake","hip-hop","3","lofi",FALSE
"Good Person (2022)","HAECHAN","korean","3","lofi",FALSE
"If It Is You","Jung Seung Hwan","korean","3","lofi",FALSE
"Up & Down","Drxnk, Myríad, Golden Ticket Tapes","jazz","3","lofi",FALSE
"William Tell Overture","Gioachino Rossini, Arthur Fiedler, Boston Pops Orchestra","classical","3","lofi",FALSE
"介质","Nicky Lee, 郑润泽","mandopop","3","lofi",FALSE
"Can You Hear My Heart (feat. LEE HI)","Epik High, LeeHi","korean","3","lofi",FALSE
"Hold On Tight","Boney James","jazz","3","lofi",FALSE
"Over The Rainbow","Kenny G","jazz","3","lofi",FALSE
"Golden Light","STRFKR","pop","3","lofi",FALSE
"永恒的雨","赵燮","world","3","lofi",FALSE
"If Only For One Night","Dave Koz, Brian Culbertson","jazz","3","lofi",FALSE
"Peach","Glimlip, Louk, Elior","lofi","3","lofi",TRUE
"Lotus Rain","Kuroki","world","3","lofi",FALSE
"the neighborhood","ninetytwo.","lofi","3","lofi",TRUE
"Porch Java","Delorme & Co","jazz","3","lofi",FALSE
"Never Without You","Brian Simpson, Peter White","jazz","3","lofi",FALSE
"See You Tomorrow","Evgeny Grinko","classical","3","lofi",FALSE
"Liquid Soul","Chris Standring","jazz","3","lofi",FALSE
"Hacking to the Gate (Stein;Gate)","Otaku, LoFi Waiter","lofi","3","lofi",TRUE
"semi-hollow","Ponzi Skeemz","lofi","3","lofi",TRUE
"Smoking at Sundown","peerless","lofi","3","lofi",TRUE
"Tank! (Cowboy Bebop)","Otaku, LoFi Waiter","lofi","3","lofi",TRUE
"Rise Up","Andra Day","pop","3","lofi",FALSE
"black roses","mood.","lofi","3","lofi",TRUE
"Young And Beautiful","Lana Del Rey","ambient","3","lofi",FALSE
"petra's lullaby","sellar","lofi","3","lofi",TRUE
"National Park (Pokémon Gold & Silver)","Ren Avel","lofi","3","lofi",TRUE
"Karma With Some Fries","Origami Boy","lofi","3","lofi",TRUE
"Kimi ni Todoke (Kimi ni Todoke)","Ren Avel","lofi","3","lofi",TRUE
"Amour","Jacky Cheung","cantopop","3","lofi",FALSE
"Cult to A Saint","Rhys, AKA lisa","folk","3","lofi",FALSE
"Have a Nice Day","LoFi Waiter","lofi","3","lofi",TRUE
"輕撫妳的臉","Jacky Cheung","cantopop","3","lofi",FALSE
"絲絲記憶 - 電影「錯點鴛鴦」主題曲","Jacky Cheung","cantopop","3","lofi",FALSE
"From the Dining Table","Harry Styles","ambient","3","lofi",FALSE
"情人知己","Sally Yeh","cantopop","3","lofi",FALSE
"rises the moon","Liana Flores","ambient","3","lofi",FALSE
"阿信的故事","Sally Yeh","cantopop","3","lofi",FALSE
"Violet City (Pokémon Gold & Silver)","Ren Avel","lofi","3","lofi",TRUE
"Bloom","Alexander Grandjean","folk","3","lofi",FALSE
"In My Room","Chance Peña","ambient","3","lofi",FALSE
"Waiting Room","Phoebe Bridgers","ambient","3","lofi",FALSE
"alone - Remix","FOLA, Bnxn","arabic","3","lofi",FALSE
"Breathe","Yeat","gaming","3","lofi",FALSE
"Agua","Jarabe De Palo","rock","3","lofi",FALSE
"State Lines","Novo Amor","ambient","3","lofi",FALSE
"New York's Only Spider-Man","John Paesano","gaming","3","lofi",FALSE
"Heather","Conan Gray","ambient","3","lofi",FALSE
"Ojitos de Md","Axel Fiks","latin","3","lofi",FALSE
"Anchor","Novo Amor","ambient","3","lofi",FALSE
"Easy On Me","Adele","pop","3","lofi",FALSE
"江上清风游","变奏的梦想","world","3","lofi",FALSE
"All of Me","John Legend","pop","3","lofi",FALSE
"There For You","Y.V.E. 48","electronic","3","lofi",FALSE
"Feels Like","Gracie Abrams","ambient","3","lofi",FALSE
"Black Friday","Tom Odell","ambient","3","lofi",FALSE
"Male Fantasy","Billie Eilish","ambient","3","lofi",FALSE
"Multiply","A & C","lofi","3","lofi",TRUE
"After Hours","Gooee","lofi","3","lofi",TRUE
"omw","Knowmadic","lofi","3","lofi",TRUE
"Miserable Man","David Kushner","ambient","3","lofi",FALSE
"Another Love","Tom Odell","pop","3","lofi",FALSE
"New Fires","Christian Löffler, Henry Green","electronic","3","lofi",FALSE
"Mimose","Parra for Cuva","electronic","3","lofi",FALSE
"Thelema","Øfdream","electronic","3","lofi",FALSE
"Barcelona","Frank Yates","latin","3","lofi",FALSE
"Picadilly","Erwin Do, flâneur, Beto Braga, Raouf","jazz","3","lofi",FALSE
"Sunset Cruising","Beats by Tobÿ, Tobÿ","jazz","3","lofi",FALSE
"The Girl Who Fell from the Sky","Otaku, LoFi Waiter","lofi","3","lofi",TRUE
"Varnam","Jayanthi Kumaresh","indian","3","lofi",FALSE
"floating","Mozzie","jazz","3","lofi",FALSE
"Raga Karnaranjani","Ganesh & Kumaresh","indian","3","lofi",FALSE
"Rain Check","Dylan Sitts","lofi","3","lofi",TRUE
"Indigo","Lazlow","lofi","3","lofi",TRUE
"Stones","W8lss","lofi","3","lofi",TRUE
"Saving All My Love for You","Whitney Houston","blues","3","lofi",FALSE
"Running up That Hill","Dayne S","electronic","3","lofi",FALSE
"Natural Midst","Illum Noyz","lofi","3","lofi",TRUE
"Open Arms (feat. Travis Scott)","SZA, Travis Scott","r&b","3","lofi",FALSE
"Inappropriately Sleeping","Hoffy Beats, Tonion, Louk","jazz","3","lofi",FALSE
"Tenkodo","lorleaf","jazz","3","lofi",FALSE
"Best Part (feat. H.E.R.)","Daniel Caesar, H.E.R.","r&b","3","lofi",FALSE
"Come On Up","jüle., IONA, Chill Select, Bn Hl","jazz","3","lofi",FALSE
"Envy","Christian Löffler, Mogli","electronic","3","lofi",FALSE
"happy moggie","louke's beats","lofi","3","lofi",TRUE
"Calm Your Mind","Kimmø, Kid Tarô, Shuko","jazz","3","lofi",FALSE
"Forgotten Dreams","Holy Jamie","lofi","3","lofi",TRUE
"Passenger","Damn Homies","jazz","3","lofi",FALSE
"Cream","Hans Hu$tle","jazz","3","lofi",FALSE
"Fishizens","Josa","jazz","3","lofi",FALSE
"Coffee Cold","Galt MacDermot","jazz","3","lofi",FALSE
"风和树叶","浩宇","world","3","lofi",FALSE
"Sunday Galaxy Ride","Guzimi","jazz","3","lofi",FALSE
"Pirogue","Odd Panda, Hikari","jazz","3","lofi",FALSE
"Ambivalence","Hanz, emawk","lofi","3","lofi",TRUE
"Tiny Sailboat","Kupla","lofi","3","lofi",TRUE
"暖かい","hopeless_0taku","world","3","lofi",FALSE
"无条件的爱","赵燮","world","3","lofi",FALSE
"The Night Whisperer","Kuroki","world","3","lofi",FALSE
"Please Help Me, I'm Falling","Hank Locklin","country","3","lofi",FALSE
"跨越千山,仍未见你的模样","变奏的梦想, 喵步小雨中","world","3","lofi",FALSE
"Golden Leaves","Kasimir","jazz","3","lofi",FALSE
"Jazzy Mondays","Zmeyev, Screen Jazzmaster","jazz","3","lofi",FALSE
"At the Library","LoFi Waiter","lofi","3","lofi",TRUE
"Felices Siestas","Señor Siesta","jazz","3","lofi",FALSE
"ALWAYS","YOON MIRAE","korean","3","lofi",FALSE
"Beautiful","Crush","korean","3","lofi",FALSE
"重生的生命","赵燮","world","3","lofi",FALSE
"Good & Plenty","Alex Isley, Masego, Jack Dine","soul","3","lofi",FALSE
"somebody new","Mac Ayres","soul","3","lofi",FALSE
"Go Baby","Cleo Sol","soul","3","lofi",FALSE
"Wish You Were Here","Pink Floyd","rock","3","lofi",FALSE
"You Are My Everything","Gummy","korean","3","lofi",FALSE
"I Will Go To You Like the First Snow","AILEE","korean","3","lofi",FALSE
"A Mild Tale Untold","HOYO-MiX","world","3","lofi",FALSE
"风誓 - 纯音乐","刘珂矣, 百慕三石","world","3","lofi",FALSE
"Free Fallin'","Amaria","soul","3","lofi",FALSE
"Como","SamuW, Kimmø","jazz","3","lofi",FALSE
"Mist Veil Over Falls","Yume.Play","world","3","lofi",FALSE
"Incredibly happy","Silk Soul","lofi","3","lofi",TRUE
"Midnight Macchiato","LoFi Waiter","lofi","3","lofi",TRUE
"DESERT EAGLE","Beyoncé","soul","3","lofi",FALSE
"Serenade of The wind","Yume.Play","world","3","lofi",FALSE
"Round And Round","HEIZE, Han Suji","korean","3","lofi",FALSE
"The Weekend","SZA","r&b","3","lofi",FALSE
"MY LOVE","LeeHi","korean","3","lofi",FALSE
"Mezame","Yume.Play","world","3","lofi",FALSE
"Very, Slowly","BIBI","korean","3","lofi",FALSE
"Breath","Sam Kim","korean","3","lofi",FALSE
"Here Always","Seungmin","korean","3","lofi",FALSE
"Shukudai","LoFi Waiter","lofi","3","lofi",TRUE
"Asterisk (Bleach)","Ren Avel","lofi","3","lofi",TRUE
"Dan Dan Kokoro Hikareteku (Dragon Ball GT)","Ren Avel","lofi","3","lofi",TRUE
"Push Up - Main Edit","Creeds","gaming","3","lofi",FALSE
"Simply Beautiful","Maxwell","soul","3","lofi",FALSE
"Early Birds","FloFilz, HNNY","lofi","3","lofi",TRUE
"The Day Before Yesterday","merīkurisumasu!","lofi","3","lofi",TRUE
"Laundry Tessomancy","Violet Blanca","lofi","3","lofi",TRUE
"Cha Cha Cha","Tito Puente","jazz","3","lofi",FALSE
"A Mother’s Lullaby","Kenny G","jazz","3","lofi",FALSE
"MoveOn","NxWorries, Anderson .Paak, Knxwledge","soul","3","lofi",FALSE
"Hægt en bítandi","Tómas R. Einarsson","jazz","3","lofi",FALSE
"Deep Touch","Richard Elliot","jazz","3","lofi",FALSE
"Colors (Code Geass)","Ren Avel","lofi","3","lofi",TRUE
"If I Could Fly","Vincent Ingala","jazz","3","lofi",FALSE
"Guren no Yumiya (Attack on Titan)","Ren Avel","lofi","3","lofi",TRUE
"jar of hearts","Christina Perri","pop","3","lofi",FALSE
"West Coast Coolin'","Norman Brown","jazz","3","lofi",FALSE
"Isla del Ritmo","Ritmo Machine","world","3","lofi",FALSE
"KINTSUGI","HUMBE","latin","3","lofi",FALSE
"9 to 5","The Mayries","folk","3","lofi",FALSE
"Next Journey","robomoque","jazz","3","lofi",FALSE
"Battery Park","Zacky Yazz","jazz","3","lofi",FALSE
"Lake (Pokémon Diamond & Pearl)","Ren Avel","lofi","3","lofi",TRUE
"En Otra Vida","Yami Safdie, Lasso","latin","3","lofi",FALSE
"Lost Woods (The Legend of Zelda)","Ren Avel","lofi","3","lofi",TRUE
"Straight to the Heart","Brian Culbertson","jazz","3","lofi",FALSE
"rainbow bridge","a girl and a cat","lofi","3","lofi",TRUE
"One Last Kiss","Hikaru Utada","j-pop","3","lofi",FALSE
"Kaybeden Hep Bendim","Kerim Araz","turkish","3","lofi",FALSE
"すずめ","RADWIMPS, Toaka","j-pop","3","lofi",FALSE
"Fall Vibes","LoFi Waiter","lofi","3","lofi",TRUE
"Sueca","lorleaf","jazz","3","lofi",FALSE
"Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)","Taylor Swift, Phoebe Bridgers","ambient","3","lofi",FALSE
"I Got Loaded","Lil' Bob & the Lollipops","world","3","lofi",FALSE
"Dry Tears","Yossi Rodal, iZZy D JaY","world","3","lofi",FALSE
"Amor del Bajo Corrales","Cafe Accordion Orchestra","world","3","lofi",FALSE
"Lucciola","Patrick Saussois","world","3","lofi",FALSE
"Shayad","Pritam, Arijit Singh","indian","3","lofi",FALSE
"No Stress in Cres","Sound Nomaden","electronic","3","lofi",FALSE
"Khairiyat","Pritam, Arijit Singh","indian","3","lofi",FALSE
"Midnight Groove","Nova Night","lofi","3","lofi",TRUE
"Tough Night","Thin Wire","lofi","3","lofi",TRUE
"Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes","Olivia Rodrigo","ambient","3","lofi",FALSE
"Lençóis (Love Me) - Notre Dame Remix","RY X, Notre Dame","electronic","3","lofi",FALSE
"Paris au mois de Septembre","Tatiana Eva-Marie","world","3","lofi",FALSE
"Perfections","Koralle","jazz","3","lofi",FALSE
"B'Ola - Honour","Sunmisola Agbebi","gospel","3","lofi",FALSE
"Gymnopédies","L.Dre","jazz","3","lofi",FALSE
"Sabai","flâneur, marsquake","jazz","3","lofi",FALSE
"NYC","Jost Esser, SOFLUX","jazz","3","lofi",FALSE
"Echoes","Mindeliq, ØNEMOR3","jazz","3","lofi",FALSE
"Woodwork","Boj","ambient","3","lofi",FALSE
"Flower Kingdom","Mossdeep","lofi","3","lofi",TRUE
"controlla","Idealism","lofi","3","lofi",TRUE
"The Girl With the Cappuccino","LoFi Waiter","lofi","3","lofi",TRUE
"cycles",".Eehou","jazz","3","lofi",FALSE
"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""","Céline Dion, Peabo Bryson","blues","3","lofi",FALSE
"Glowing State","Maiwan","electronic","3","lofi",FALSE
"Moonlit Cruisin","Banks, AC, Dryden","jazz","3","lofi",FALSE
"Bali","lorleaf","jazz","3","lofi",FALSE
"Heal the World","Michael Jackson","blues","3","lofi",FALSE
"That Summer Feeling","Oilix","jazz","3","lofi",FALSE
"Kids","Hobes, NEIMY","electronic","3","lofi",FALSE
"Think Twice","Cap Kendricks","jazz","3","lofi",FALSE
"Ripples Of Autumn","Mendeville","jazz","3","lofi",FALSE
"Aperitif","Jazzy James","jazz","3","lofi",FALSE
"P_Optimist","Butterscotch","jazz","3","lofi",FALSE
"Myth","Ben Jammin' Beats","jazz","3","lofi",FALSE
"Cynnes","il:lo","electronic","3","lofi",FALSE
"All My Loving","Prince Buster","reggae","3","lofi",FALSE
"A New Day Has Come","Céline Dion","blues","3","lofi",FALSE
"Paris","Trippy Park","lofi","3","lofi",TRUE
"Xtal","Aphex Twin","electronic","3","lofi",FALSE
"Mañana","ron quixote","jazz","3","lofi",FALSE
"Apapane","Oaty., Chancla","jazz","3","lofi",FALSE
"awakenin","RAMZi","electronic","3","lofi",FALSE
"Night Arp Blues","Indian Wells","electronic","3","lofi",FALSE
"Faller tillbaks","Albin Johnsén, Moa Michaeli","pop","3","lofi",FALSE
"Red Curbs Loop (Stuff I Dream About)","Teebs","electronic","3","lofi",FALSE
"Hard Time Killing Floor Blues","Skip James","blues","3","lofi",FALSE
"Hela dig","Felicia Takman","pop","3","lofi",FALSE
"MY EYES","Travis Scott","hip-hop","3","lofi",FALSE
"Nobody Knows You When You're Down and Out","Big Joe Williams","blues","3","lofi",FALSE
"Washington D.C. Hospital Center Blues","Skip James","blues","3","lofi",FALSE
"deliberation","flamingo zamperoni, Chirofafa","jazz","3","lofi",FALSE
"Crazy","Jess Sharon","country","3","lofi",FALSE
"Crow Jane","Skip James","blues","3","lofi",FALSE
"In Deep","Beachwax","electronic","3","lofi",FALSE
"Statesboro Blues","Blind Willie McTell","blues","3","lofi",FALSE
"Blossom","Willow, YVMV","electronic","3","lofi",FALSE
"Preachin' Blues","Son House","blues","3","lofi",FALSE
"Good Morning Little Schoolgirl","Mississippi Fred McDowell","blues","3","lofi",FALSE
"Help Me Lose My Mind","Gravagerz","electronic","3","lofi",FALSE
"The Other Day","halfpastseven","jazz","3","lofi",FALSE
"Cha La Head Cha La (Dragon Ball Z)","Ren Avel","lofi","3","lofi",TRUE
"被遗忘者的故事","浩宇","world","3","lofi",FALSE
"The Night's Tranquility","Kuroki","world","3","lofi",FALSE
"ALL MINE","Brent Faiyaz","r&b","3","lofi",FALSE
"WILDFLOWER","Billie Eilish","pop","3","lofi",FALSE
"Sailor Song","Gigi Perez","pop","3","lofi",FALSE
"Revenge","XXXTENTACION","hip-hop","3","lofi",FALSE
"Enchanted Journeys","Yume.Play","world","3","lofi",FALSE
"Fear When You Fly","Cleo Sol","soul","3","lofi",FALSE
"In Limbo","Pale Jay, Ironsides","soul","3","lofi",FALSE
"Now We Are Free","Brennan Heart, Timmy Trumpet, Blademasterz","electronic","3","lofi",FALSE
"the wanderer","lxst child","electronic","3","lofi",FALSE
"Come Out Ye Black & Tans","The Wolfe Tones","folk","3","lofi",FALSE
"Astral Chill","Virtual Mage","electronic","3","lofi",FALSE
"HOLOGRAPHIC","VXLLAIN","electronic","3","lofi",FALSE
"黯然","小vie","world","3","lofi",FALSE
"Painted Heart","Kuroki, Yume.Play","world","3","lofi",FALSE
"Old Ties and Companions","Watchhouse","folk","3","lofi",FALSE
"Didn't Leave Nobody But The Baby","Emmylou Harris, Alison Krauss, Gillian Welch","folk","3","lofi",FALSE
"清狂《只画水墨》游戏插曲 - 洞箫版","小vie","world","3","lofi",FALSE
"Cold Morning","LoFi Waiter","lofi","3","lofi",TRUE
"Winding River","Lemage","world","3","lofi",FALSE
"if it isn't","METAHESH","electronic","3","lofi",FALSE
"月亮的传说","赵燮","world","3","lofi",FALSE
"Fallen Kingdom","Yume.Play","world","3","lofi",FALSE
"巫女","浩宇","world","3","lofi",FALSE
"Endless Love","Kuroki, Yume.Play","world","3","lofi",FALSE
"Celebrate","Jordan Rakei, STUTS","soul","3","lofi",FALSE
"Windy Hill","Kuroki, Lemage","world","3","lofi",FALSE
"Crystal Tears","Elmiene","soul","3","lofi",FALSE
"月亮","芒果醬 Mango Jump","mandopop","3","lofi",FALSE
"心的旅程","浩宇","world","3","lofi",FALSE
"恬靜古風（輕音樂）","原調音樂","world","3","lofi",FALSE
"Flook","Hector Gachan","pop","3","lofi",FALSE
"Spring 1 - 2012","Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder","classical","3","lofi",FALSE
"No es Cierto - Versión Acústica","caoba","latin","3","lofi",FALSE
"朋友 - 電影「龍兄虎弟」歌曲","Alan Tam","cantopop","3","lofi",FALSE
"Ezio's Family","Jesper Kyd, Assassin's Creed","gaming","3","lofi",FALSE
"Så nära","Molly Hammar","pop","3","lofi",FALSE
"Palladio: 1. Allegretto (arr. for Strings Orchestra)","Karl Jenkins, Carmine Lauri, David Alberman, London Symphony Orchestra","classical","3","lofi",FALSE
"late nights","Slowday","lofi","3","lofi",TRUE
"L’Amour, Les Baguettes, Paris","Stella Jang","electronic","3","lofi",FALSE
"In The City","Brian Culbertson","jazz","3","lofi",FALSE
"Work Song","Hozier","ambient","3","lofi",FALSE
"放縱","Sandy Lam","cantopop","3","lofi",FALSE
"Des milliers de je t'aime","Slimane","electronic","3","lofi",FALSE
"Hijo de la Luna - Fils de la Lune","The Top Club Band","electronic","3","lofi",FALSE
"after all","softflow","lofi","3","lofi",TRUE
"La maladie d'amour","Michel Sardou","electronic","3","lofi",FALSE
"情已逝","Jacky Cheung","cantopop","3","lofi",FALSE
"Blossom","VisionV","electronic","3","lofi",FALSE
"Lemon Trees","Louie's Tapes, Lemon Kids","lofi","3","lofi",TRUE
"可不可以","Andy Lau","cantopop","3","lofi",FALSE
"memory","HM Surf, sove","lofi","3","lofi",TRUE
"Getting Older","Billie Eilish","ambient","3","lofi",FALSE
"random thoughts","softclouds","lofi","3","lofi",TRUE
"untitled2","mori","latin","3","lofi",FALSE
"Airy Dream","poems","lofi","3","lofi",TRUE
"Tiger Tales (of the Concrete Jungle)","Tigerpalm*Bay","lofi","3","lofi",TRUE
"Calm","Midnight Pass, Ruffnux","electronic","3","lofi",FALSE
"Chemtrails Over The Country Club","Lana Del Rey","ambient","3","lofi",FALSE
"How to disappear","Lana Del Rey","ambient","3","lofi",FALSE
"vanish","$kyhook, mori","latin","3","lofi",FALSE
"Broken","AVAION","electronic","3","lofi",FALSE
"Childish","Lane 8","electronic","3","lofi",FALSE
"Therapy Session","Boj, Gyakie","ambient","3","lofi",FALSE
"Apocalypse","Cigarettes After Sex","ambient","3","lofi",FALSE
"ready","Fireboy DML, Jon Batiste","ambient","3","lofi",FALSE
"Calm Winds","Dpsht","jazz","3","lofi",FALSE
"searchingforthelights","Tonic Walter","electronic","3","lofi",FALSE
"Evening Walk","Matt Bleu","electronic","3","lofi",FALSE
"Persephone","The Tragic Thrills","ambient","3","lofi",FALSE
"In The Air Tonight - 2015 Remastered","Phil Collins","rock","3","lofi",FALSE
"No Sentir Nada","Marem Ladson","latin","3","lofi",FALSE
"fika","mellow fox","lofi","3","lofi",TRUE
"My Immortal - Band Version","Evanescence","punk","3","lofi",FALSE
"We'll Never Have Sex","Leith Ross","ambient","3","lofi",FALSE
"sunny day dreaming","Twiggy Fiz","lofi","3","lofi",TRUE
"Equinox","admo","electronic","3","lofi",FALSE
"No Goodbyes","ENRA","jazz","3","lofi",FALSE
"All By Myself","Céline Dion","blues","3","lofi",FALSE
"5:32pm","The Deli","electronic","3","lofi",FALSE
"Goth (Slowed + Reverb)","Sidewalks and Skeletons","electronic","3","lofi",FALSE
"The Girl Who Fell From The Sky (Laputa)","Sleepy Tom","lofi","3","lofi",TRUE
"Jardin d'hiver","Henri Salvador","electronic","3","lofi",FALSE
"La mémoire et la mer","Léo Ferré","electronic","3","lofi",FALSE
"Winter Song","Zara Larsson","pop","3","lofi",FALSE
"Islas Desiertas","Casero","latin","3","lofi",FALSE
"Sarasuda Varnam (Raga Saveri, Aadi Tala): Jaya Jaya (Raga Nattai, Khanda Chapu Tala)","Nirmala Rajasekar, Raghavendra Rao, Tanjore K. Murugaboopathi, V. Suresh","indian","3","lofi",FALSE
"Beam Me Up","Adam Space","lofi","3","lofi",TRUE
"Have U","Caius","electronic","3","lofi",FALSE
"Endless Love (with Mariah Carey)","Luther Vandross, Mariah Carey","blues","3","lofi",FALSE
"Oh Keira","Miren","latin","3","lofi",FALSE
"Mister you forgot your hat","Meryl Street","lofi","3","lofi",TRUE
"Only Time","Enya","blues","3","lofi",FALSE
"On The Sly","Monocloud, Lazlow","jazz","3","lofi",FALSE
"Mr. Blue Sky","Electric Light Orchestra","rock","3","lofi",FALSE
"This City Remix (con Camilo)","Sam Fischer, Camilo","latin","3","lofi",FALSE
"Who's Driving?","Galva-Nice","lofi","3","lofi",TRUE
"corazón mármol","Alice Wonder","latin","3","lofi",FALSE
"Car Ride","Gittiye","lofi","3","lofi",TRUE
"Limoerio do Norte","Forro In The Dark","brazilian","3","lofi",FALSE
"The Way To Eden","louke's beats","lofi","3","lofi",TRUE
"תלוי בנו","נהוראי אריאלי","world","3","lofi",FALSE
"Adamant","Kuma","lofi","3","lofi",TRUE
"Sunset Boulevard","Phive O","lofi","3","lofi",TRUE
"midnight escape","sellar","lofi","3","lofi",TRUE
"glow","low&slow","lofi","3","lofi",TRUE
"cashmere","Zatsuma","lofi","3","lofi",TRUE
"spring is coming","jaackson","lofi","3","lofi",TRUE
"my own practice","hoodeeny","lofi","3","lofi",TRUE
"Shifting Sands","G:sson","lofi","3","lofi",TRUE
"Devil Got My Woman - 1994 Remastered","Skip James","blues","3","lofi",FALSE
"Hazel Eyes","Loomington","lofi","3","lofi",TRUE
"Expected Events","Poof Tricks","lofi","3","lofi",TRUE
"Vortex","Zeitgeister","lofi","3","lofi",TRUE
"temporary approved","Oroshi","lofi","3","lofi",TRUE
"High five, low-fi","Dusty Kadinsky","lofi","3","lofi",TRUE
"letter to amtis","nightnotes","lofi","3","lofi",TRUE
"Up In The Clouds Again","astra division","lofi","3","lofi",TRUE
"Autumn Stroll","Pi Teddy","lofi","3","lofi",TRUE
"如絲古風（輕音樂）","原調音樂","world","3","lofi",FALSE
"The City","Audio Phill","lofi","3","lofi",TRUE
"Seasons","M.I Hakone","lofi","3","lofi",TRUE
"the clearing","Zoe Reed","lofi","3","lofi",TRUE
"Softly Whispering","Convivial","lofi","3","lofi",TRUE
"Matcha","Yawuh, Koralle","lofi","3","lofi",TRUE
"Sunny Side","ninetytwo.","lofi","3","lofi",TRUE
"New Season","sunala.","lofi","3","lofi",TRUE
"Love Me Like That","Sam Kim","korean","3","lofi",FALSE
"Second Chances","Gregory Alan Isakov","folk","3","lofi",FALSE
"Bar Breeze","Hammocks & Lime","lofi","3","lofi",TRUE
"Winter Artifacts","Carl Borg","lofi","3","lofi",TRUE
"park stroll","Fya Playce","lofi","3","lofi",TRUE
"Je ne t'aime plus","Manu Chao","electronic","3","lofi",FALSE
"camping trip","Collinsworthy","lofi","3","lofi",TRUE
"Leave Her Johnny","Sean Dagher, Nils Brown, Michiel Schrey, Assassin's Creed","folk","3","lofi",FALSE
"The Railroad","Goodnight, Texas","folk","3","lofi",FALSE
"rose quartz","Cyan_95","lofi","3","lofi",TRUE
"Lo-fi Love Letters","Idris Kelly","lofi","3","lofi",TRUE
"Borrowed Car","slowvibe","lofi","3","lofi",TRUE
"Serenity","Yume.Play","world","3","lofi",FALSE
"這麼多年 - 電影《我想和你在一起》插曲","陳華","mandopop","3","lofi",FALSE
"fuzzy felt","lilibu","lofi","3","lofi",TRUE
"Second Chance","Saiko, Joe Sunrise","jazz","3","lofi",FALSE
"Behind the stars","Slumbering Elk","lofi","3","lofi",TRUE
"Emptiness","VXLLAIN, Navjaxx","electronic","3","lofi",FALSE
"Honestly","Blank x Blank","lofi","3","lofi",TRUE
"Lost World","c152","electronic","3","lofi",FALSE
"Dance The Night","Analog Bow","lofi","3","lofi",TRUE
"Heroes Retreat","Conjure kid","lofi","3","lofi",TRUE
"See What I've Become","Zack Hemsey","classical","3","lofi",FALSE
"riddle","METAHESH","electronic","3","lofi",FALSE
"最后一页 - Live","王赫野, 姚晓棠","mandopop","3","lofi",FALSE
"A Million Blessings","Wizkid","ambient","3","lofi",FALSE
"Son of War","Audio Armoury","classical","3","lofi",FALSE
"A Legacy Uncovered","Icon","classical","3","lofi",FALSE
"devotion","Summer Clarke","lofi","3","lofi",TRUE
"The Last of Us","Gustavo Santaolalla","gaming","3","lofi",FALSE
"HOJE EU VOU COMER NOVINHA 02","DJ AG O GRINGO","brazilian","3","lofi",FALSE
"FOMO","Goldmax, Dlala Thukzin, Funky Qla, Zee Nxumalo, Beast Rsa","afrobeats","3","lofi",FALSE
"deep reverie","buggy beats","lofi","3","lofi",TRUE
"Bareru Rōru","d.w.h","lofi","3","lofi",TRUE
"Autoestima","Cupido","latin","3","lofi",FALSE
